start,end,x_mean,y_mean,z_mean,label
551.0,552.0,-0.017,-0.262,-0.842,p_stand
552.0,553.0,-0.125,-0.097,-0.856,p_stand
553.0,554.0,0.065,-0.369,-0.747,p_stand
554.0,555.0,0.365,-0.751,-0.213,p_stand
555.0,556.0,0.283,-0.916,0.025,p_stand
556.0,557.0,0.328,-0.864,-0.252,p_stand
557.0,558.0,0.418,-0.849,-0.185,p_stand
558.0,559.0,0.296,-0.92,-0.13,p_stand
559.0,560.0,0.08,-0.94,-0.162,p_stand
560.0,561.0,0.229,-0.945,-0.053,p_stand
561.0,562.0,0.346,-0.911,0.043,p_stand
562.0,563.0,0.403,-0.886,0.136,p_stand
563.0,564.0,0.42,-0.886,0.001,p_stand
564.0,565.0,0.406,-0.884,-0.021,p_stand
565.0,566.0,0.406,-0.895,-0.016,p_stand
566.0,567.0,0.406,-0.893,-0.017,p_stand
567.0,568.0,0.415,-0.886,-0.014,p_stand
568.0,569.0,0.424,-0.886,0.002,p_stand
569.0,570.0,0.422,-0.887,0.015,p_stand
570.0,571.0,0.425,-0.889,0.017,p_stand
571.0,572.0,0.418,-0.889,0.025,p_stand
572.0,573.0,0.412,-0.883,0.022,p_stand
573.0,574.0,0.205,-0.904,-0.174,p_stand
574.0,575.0,0.001,-0.812,-0.449,p_stand
575.0,576.0,0.031,-0.817,-0.427,p_stand
576.0,577.0,0.125,-0.921,-0.133,p_stand
577.0,578.0,-0.036,-0.978,0.078,p_stand
578.0,579.0,-0.058,-0.96,-0.057,p_stand
579.0,580.0,0.096,-0.849,-0.334,p_stand
580.0,581.0,0.135,-0.704,-0.545,p_stand
581.0,582.0,0.522,-0.508,0.675,p_stand
582.0,583.0,0.587,-0.205,0.868,p_stand
583.0,584.0,0.323,-0.422,0.879,p_stand
584.0,585.0,0.251,-0.487,0.924,p_stand
585.0,586.0,0.531,-0.546,-0.444,p_stand
586.0,587.0,0.572,-0.334,-0.627,p_stand
587.0,588.0,0.259,-0.814,-0.039,p_stand
588.0,589.0,0.27,-0.733,0.681,p_stand
589.0,590.0,0.296,-0.61,0.397,p_stand
590.0,591.0,0.507,-0.472,-0.635,p_stand
591.0,592.0,0.38,-0.363,-0.742,p_stand
592.0,593.0,0.403,-0.401,-0.704,p_stand
593.0,594.0,0.448,-0.381,-0.685,p_stand
594.0,595.0,0.378,-0.387,-0.737,p_stand
595.0,596.0,0.331,-0.445,-0.75,p_stand
596.0,597.0,0.284,-0.617,-0.559,p_stand
597.0,598.0,0.345,-0.676,-0.537,p_stand
598.0,599.0,0.384,-0.608,-0.555,p_stand
599.0,600.0,0.505,-0.538,-0.591,p_stand
600.0,601.0,0.38,-0.57,-0.594,p_stand
601.0,602.0,0.433,-0.571,-0.595,p_stand
602.0,603.0,0.6,-0.464,-0.55,p_stand
603.0,604.0,0.509,-0.531,-0.583,p_stand
604.0,605.0,0.128,-0.718,-0.534,p_stand
605.0,606.0,0.013,-0.705,-0.606,p_stand
606.0,607.0,-0.165,-0.639,-0.646,p_stand
607.0,608.0,-0.287,-0.637,-0.569,p_stand
608.0,609.0,-0.326,-0.694,-0.471,p_stand
609.0,610.0,-0.282,-0.747,-0.399,p_stand
610.0,611.0,-0.126,-0.792,-0.544,p_stand
611.0,612.0,0.021,-0.738,-0.537,p_stand
612.0,613.0,0.002,-0.784,-0.527,p_stand
613.0,614.0,-0.024,-0.735,-0.487,p_stand
614.0,615.0,-0.031,-0.738,-0.535,p_stand
615.0,616.0,0.004,-0.728,-0.554,p_stand
616.0,617.0,-0.055,-0.746,-0.562,p_stand
617.0,618.0,-0.078,-0.759,-0.512,p_stand
618.0,619.0,-0.073,-0.849,-0.361,p_stand
619.0,620.0,-0.092,-0.79,-0.482,p_stand
620.0,621.0,-0.037,-0.73,-0.523,p_stand
621.0,622.0,0.036,-0.712,-0.57,p_stand
622.0,623.0,0.364,-0.615,-0.533,p_stand
623.0,624.0,0.547,-0.691,-0.468,p_stand
624.0,625.0,0.593,-0.579,-0.447,p_stand
625.0,626.0,0.627,-0.499,-0.477,p_stand
626.0,627.0,0.718,-0.503,-0.372,p_stand
627.0,628.0,0.81,-0.55,-0.271,p_stand
628.0,629.0,0.247,-0.759,-0.204,p_stand
629.0,630.0,0.276,-0.804,0.319,p_stand
630.0,631.0,0.243,-0.997,0.038,p_stand
631.0,632.0,0.039,-0.906,0.175,p_stand
632.0,633.0,-0.198,-0.445,0.91,p_stand
633.0,634.0,0.188,-0.835,-0.279,p_stand
634.0,635.0,0.652,-0.581,-0.218,p_stand
635.0,636.0,0.912,-0.33,-0.024,p_stand
636.0,637.0,0.895,-0.269,-0.225,p_stand
637.0,638.0,0.954,-0.144,-0.222,p_stand
638.0,639.0,0.9,-0.12,-0.164,p_stand
639.0,640.0,0.99,-0.328,-0.078,p_stand
640.0,641.0,0.933,-0.344,0.009,p_stand
641.0,642.0,0.2,-0.247,-0.753,p_stand
642.0,643.0,0.376,0.003,-0.81,p_stand
643.0,644.0,0.34,0.116,-0.823,p_stand
644.0,645.0,0.486,-0.224,-0.726,p_stand
645.0,646.0,0.531,-0.361,-0.454,p_stand
646.0,647.0,0.934,-0.328,0.089,p_stand
647.0,648.0,0.911,-0.383,-0.118,p_stand
648.0,649.0,0.758,-0.247,-0.506,p_stand
649.0,650.0,0.632,-0.211,-0.605,p_stand
650.0,651.0,0.758,-0.474,-0.549,p_stand
651.0,652.0,0.459,-0.644,-0.11,p_stand
652.0,653.0,1.037,-0.079,0.002,p_stand
653.0,654.0,0.983,-0.061,0.19,p_stand
654.0,655.0,0.885,-0.108,-0.275,p_stand
655.0,656.0,0.864,-0.05,-0.81,p_stand
656.0,657.0,0.421,-0.358,-0.699,p_stand
657.0,658.0,0.349,-0.634,-0.566,p_stand
658.0,659.0,,,,p_stand
659.0,660.0,,,,p_stand
660.0,661.0,,,,p_stand
661.0,662.0,0.338,-0.624,-0.594,p_stand
662.0,663.0,0.443,-0.626,-0.543,p_stand
663.0,664.0,0.512,-0.56,-0.546,p_stand
664.0,665.0,,,,p_stand
665.0,666.0,,,,p_stand
666.0,667.0,,,,p_stand
667.0,668.0,,,,p_stand
668.0,669.0,,,,p_stand
669.0,670.0,,,,p_stand
670.0,671.0,,,,p_stand
671.0,672.0,,,,p_stand
672.0,673.0,,,,p_stand
673.0,674.0,,,,p_stand
674.0,675.0,0.515,-0.484,-0.6,p_stand
675.0,676.0,,,,p_stand
676.0,677.0,,,,p_stand
677.0,678.0,,,,p_stand
678.0,679.0,,,,p_stand
679.0,680.0,,,,p_stand
680.0,681.0,,,,p_stand
681.0,682.0,,,,p_stand
682.0,683.0,0.466,-0.674,-0.532,p_stand
683.0,684.0,0.452,-0.693,-0.443,p_stand
684.0,685.0,0.507,-0.607,-0.492,p_stand
685.0,686.0,,,,p_stand
686.0,687.0,,,,p_stand
687.0,688.0,-0.14,-0.599,-0.658,p_stand
688.0,689.0,-0.111,-0.634,-0.636,p_stand
689.0,690.0,-0.115,-0.584,-0.679,p_stand
690.0,691.0,0.278,-0.776,-0.098,p_stand
691.0,692.0,0.484,-0.793,0.503,p_stand
692.0,693.0,0.344,-0.969,0.056,p_stand
693.0,694.0,0.135,-0.941,0.132,p_stand
694.0,695.0,0.099,-0.964,-0.015,p_stand
695.0,696.0,-0.088,-0.906,-0.266,p_stand
696.0,697.0,-0.161,-0.876,-0.297,p_stand
697.0,698.0,-0.175,-0.867,-0.315,p_stand
698.0,699.0,-0.178,-0.873,-0.309,p_stand
699.0,700.0,-0.274,-0.84,-0.29,p_stand
700.0,701.0,-0.452,-0.768,-0.256,p_stand
701.0,702.0,-0.403,-0.807,-0.25,p_stand
702.0,703.0,-0.487,-0.776,-0.192,p_stand
703.0,704.0,-0.548,-0.761,-0.094,p_stand
704.0,705.0,-0.573,-0.753,-0.057,p_stand
705.0,706.0,-0.582,-0.749,-0.029,p_stand
706.0,707.0,-0.566,-0.738,-0.042,p_stand
707.0,708.0,-0.406,-0.822,-0.208,p_stand
708.0,709.0,-0.398,-0.816,-0.231,p_stand
709.0,710.0,-0.411,-0.806,-0.247,p_stand
710.0,711.0,-0.404,-0.808,-0.238,p_stand
711.0,712.0,-0.404,-0.811,-0.228,p_stand
712.0,713.0,,,,p_stand
713.0,714.0,,,,p_stand
714.0,715.0,,,,p_stand
715.0,716.0,,,,p_stand
716.0,717.0,,,,p_stand
717.0,718.0,,,,p_stand
718.0,719.0,-0.425,-0.785,-0.284,p_stand
719.0,720.0,,,,p_stand
720.0,721.0,,,,p_stand
721.0,722.0,,,,p_stand
722.0,723.0,,,,p_stand
723.0,724.0,,,,p_stand
724.0,725.0,,,,p_stand
725.0,726.0,,,,p_stand
726.0,727.0,,,,p_stand
727.0,728.0,,,,p_stand
728.0,729.0,0.464,-0.576,-0.171,p_stand
729.0,730.0,0.525,-0.12,0.86,p_stand
730.0,731.0,-0.578,-0.742,-0.084,p_stand
731.0,732.0,0.402,-0.396,-0.727,p_stand
732.0,733.0,-0.185,-0.976,-0.26,p_stand
733.0,734.0,-0.008,-0.598,0.825,p_stand
734.0,735.0,-0.345,-0.574,0.326,p_stand
735.0,736.0,-0.299,-0.811,0.145,p_stand
736.0,737.0,-0.011,-0.776,-0.45,p_stand
737.0,738.0,0.337,-0.798,-0.446,p_stand
738.0,739.0,0.747,-0.751,-0.02,p_stand
739.0,740.0,0.359,-0.613,0.562,p_stand
740.0,741.0,0.553,-0.746,0.456,p_stand
741.0,742.0,0.516,-0.627,0.658,p_stand
742.0,743.0,0.555,-0.82,0.353,p_stand
743.0,744.0,0.591,-0.348,-0.628,p_stand
744.0,745.0,0.527,-0.144,-0.73,p_stand
745.0,746.0,0.749,-0.094,-0.433,p_stand
746.0,747.0,0.219,-0.807,-0.236,p_stand
747.0,748.0,-0.746,-0.032,0.472,p_stand
748.0,749.0,-0.804,0.072,0.586,p_stand
749.0,750.0,-0.8,0.092,0.603,p_stand
750.0,751.0,,,,p_stand
751.0,752.0,,,,p_stand
752.0,753.0,,,,p_stand
753.0,754.0,,,,p_stand
754.0,755.0,,,,p_stand
755.0,756.0,,,,p_stand
756.0,757.0,,,,p_stand
757.0,758.0,,,,p_stand
758.0,759.0,,,,p_stand
759.0,760.0,,,,p_stand
760.0,761.0,,,,p_stand
761.0,762.0,,,,p_stand
762.0,763.0,,,,p_stand
763.0,764.0,,,,p_stand
764.0,765.0,,,,p_stand
765.0,766.0,,,,p_stand
766.0,767.0,,,,p_stand
767.0,768.0,,,,p_stand
768.0,769.0,,,,p_stand
769.0,770.0,-0.145,-0.601,0.255,p_stand
770.0,771.0,0.46,-0.864,0.164,p_stand
771.0,772.0,0.319,-0.935,0.053,p_stand
772.0,773.0,0.186,-0.893,0.446,p_stand
773.0,774.0,-0.011,-0.945,0.209,p_stand
774.0,775.0,-0.122,-0.986,0.166,p_stand
775.0,776.0,-0.155,-0.951,-0.088,p_stand
776.0,777.0,-0.265,-1.157,0.097,p_stand
777.0,778.0,0.128,-0.888,0.093,p_stand
778.0,779.0,0.57,-0.564,-0.501,p_stand
779.0,780.0,0.338,-0.307,-0.78,p_stand
780.0,781.0,,,,p_stand
781.0,782.0,,,,p_stand
782.0,783.0,,,,p_stand
783.0,784.0,,,,p_stand
784.0,785.0,,,,p_stand
785.0,786.0,,,,p_stand
786.0,787.0,,,,p_stand
787.0,788.0,,,,p_stand
788.0,789.0,,,,p_stand
789.0,790.0,-0.084,-0.853,0.556,p_stand
790.0,791.0,-0.045,-0.846,0.573,p_stand
791.0,792.0,-0.039,-0.858,0.572,p_stand
792.0,793.0,0.036,-0.859,0.561,p_stand
793.0,794.0,-0.003,-0.902,0.439,p_stand
794.0,795.0,-0.028,-0.912,0.447,p_stand
795.0,796.0,,,,p_stand
796.0,797.0,-0.053,-0.871,0.517,p_stand
797.0,798.0,-0.054,-0.867,0.522,p_stand
798.0,799.0,-0.05,-0.864,0.538,p_stand
799.0,800.0,-0.068,-0.862,0.526,p_stand
800.0,801.0,-0.058,-0.868,0.527,p_stand
801.0,802.0,-0.06,-0.861,0.555,p_stand
802.0,803.0,-0.118,-0.818,0.589,p_stand
803.0,804.0,-0.124,-0.837,0.57,p_stand
804.0,805.0,-0.114,-0.861,0.554,p_stand
805.0,806.0,-0.095,-0.85,0.56,p_stand
806.0,807.0,-0.118,-0.849,0.565,p_stand
807.0,808.0,-0.114,-0.848,0.555,p_stand
808.0,809.0,-0.118,-0.847,0.55,p_stand
809.0,810.0,-0.112,-0.863,0.542,p_stand
810.0,811.0,-0.085,-0.852,0.557,p_stand
811.0,812.0,-0.064,-0.852,0.555,p_stand
812.0,813.0,-0.096,-0.849,0.549,p_stand
813.0,814.0,-0.078,-0.864,0.535,p_stand
814.0,815.0,-0.108,-0.861,0.532,p_stand
815.0,816.0,-0.081,-0.836,0.577,p_stand
816.0,817.0,-0.066,-0.822,0.638,p_stand
817.0,818.0,-0.051,-0.794,0.643,p_stand
818.0,819.0,-0.046,-0.79,0.654,p_stand
819.0,820.0,-0.022,-0.822,0.629,p_stand
820.0,821.0,-0.039,-0.803,0.656,p_stand
821.0,822.0,-0.039,-0.799,0.654,p_stand
822.0,823.0,-0.013,-0.816,0.622,p_stand
823.0,824.0,-0.02,-0.82,0.615,p_stand
824.0,825.0,,,,p_stand
825.0,826.0,-0.052,-0.825,0.613,p_stand
826.0,827.0,-0.048,-0.812,0.624,p_stand
827.0,828.0,-0.049,-0.818,0.625,p_stand
828.0,829.0,-0.02,-0.819,0.623,p_stand
829.0,830.0,-0.046,-0.821,0.62,p_stand
830.0,831.0,-0.04,-0.82,0.624,p_stand
831.0,832.0,-0.04,-0.818,0.617,p_stand
832.0,833.0,-0.085,-0.831,0.559,p_stand
833.0,834.0,-0.068,-0.573,0.799,p_stand
834.0,835.0,-0.156,-0.084,-0.775,p_stand
835.0,836.0,-0.082,0.011,-0.859,p_stand
836.0,837.0,0.277,-0.233,-0.816,p_stand
837.0,838.0,0.394,-0.352,-0.75,p_stand
838.0,839.0,0.616,-0.681,-0.236,p_stand
839.0,840.0,0.471,-0.798,-0.282,p_stand
840.0,841.0,,,,p_stand
841.0,842.0,0.416,-0.836,0.032,p_stand
842.0,843.0,0.481,-0.852,0.247,p_stand
843.0,844.0,0.449,-0.834,0.103,p_stand
844.0,845.0,-0.226,-0.645,-0.593,p_stand
845.0,846.0,-0.411,-0.539,-0.554,p_stand
846.0,847.0,-0.458,-0.685,-0.394,p_stand
847.0,848.0,-0.499,-0.677,-0.424,p_stand
848.0,849.0,,,,p_stand
849.0,850.0,,,,p_stand
850.0,851.0,,,,p_stand
851.0,852.0,,,,p_stand
852.0,853.0,-0.518,-0.554,-0.512,p_stand
853.0,854.0,-0.539,-0.494,-0.532,p_stand
854.0,855.0,-0.544,-0.5,-0.532,p_stand
855.0,856.0,-0.554,-0.547,-0.454,p_stand
856.0,857.0,-0.579,-0.496,-0.475,p_stand
857.0,858.0,-0.665,-0.521,-0.254,p_stand
858.0,859.0,-0.332,-0.493,-0.572,p_stand
859.0,860.0,0.318,-0.306,-0.802,p_stand
860.0,861.0,0.351,-0.606,-0.385,p_stand
861.0,862.0,0.464,-0.683,0.62,p_stand
862.0,863.0,0.437,-0.448,0.821,p_stand
863.0,864.0,0.074,-0.68,0.251,p_stand
864.0,865.0,-0.254,-0.894,0.036,p_stand
865.0,866.0,-0.169,-0.914,0.205,p_stand
866.0,867.0,-0.234,-0.716,0.281,p_stand
867.0,868.0,-0.218,-0.84,-0.382,p_stand
868.0,869.0,-0.202,-0.876,-0.388,p_stand
869.0,870.0,-0.198,-0.917,-0.23,p_stand
870.0,871.0,-0.19,-0.882,-0.171,p_stand
871.0,872.0,-0.168,-0.899,-0.225,p_stand
872.0,873.0,-0.157,-0.887,-0.24,p_stand
873.0,874.0,-0.192,-0.931,-0.206,p_stand
874.0,875.0,,,,p_stand
875.0,876.0,-0.134,-0.909,-0.204,p_stand
876.0,877.0,-0.256,-0.652,-0.539,p_stand
877.0,878.0,0.037,-0.563,-0.628,p_stand
878.0,879.0,0.486,-0.902,0.238,p_stand
879.0,880.0,0.681,-0.742,0.211,p_stand
880.0,881.0,0.836,-0.66,0.088,p_stand
881.0,882.0,0.797,-0.249,-0.121,p_stand
882.0,883.0,0.975,-0.166,-0.13,p_stand
883.0,884.0,0.532,-0.524,-0.494,p_stand
884.0,885.0,-0.312,-0.486,-0.665,p_stand
885.0,886.0,0.339,-0.457,-0.629,p_stand
886.0,887.0,0.849,-0.213,-0.357,p_stand
887.0,888.0,0.9,-0.02,-0.143,p_stand
888.0,889.0,0.945,0.17,-0.258,p_stand
889.0,890.0,0.854,0.222,-0.342,p_stand
890.0,891.0,0.802,0.134,-0.544,p_stand
891.0,892.0,0.287,-0.358,-0.7,p_stand
892.0,893.0,0.012,-0.46,-0.75,p_stand
893.0,894.0,0.04,-0.432,-0.752,p_stand
894.0,895.0,0.679,-0.378,-0.466,p_stand
895.0,896.0,0.877,-0.262,-0.283,p_stand
896.0,897.0,0.687,-0.501,-0.392,p_stand
897.0,898.0,0.245,-0.886,-0.131,p_stand
898.0,899.0,0.023,-0.812,0.342,p_stand
899.0,900.0,0.002,-0.531,-0.76,p_stand
900.0,901.0,0.167,-0.136,-0.857,p_stand
901.0,902.0,0.025,-0.168,-0.88,p_stand
902.0,903.0,0.01,-0.158,-0.844,p_stand
903.0,904.0,-0.023,-0.153,-0.844,p_stand
904.0,905.0,0.114,-0.165,-0.865,p_stand
905.0,906.0,0.073,-0.18,-0.816,p_stand
906.0,907.0,0.105,-0.131,-0.875,p_stand
907.0,908.0,0.258,-0.034,-0.912,p_stand
908.0,909.0,0.248,-0.109,-0.858,p_stand
909.0,910.0,0.301,-0.299,-0.766,p_stand
910.0,911.0,0.512,-0.279,-0.699,p_stand
911.0,912.0,0.69,-0.394,-0.492,p_stand
912.0,913.0,0.938,-0.217,-0.308,p_stand
913.0,914.0,0.893,-0.139,-0.177,p_stand
914.0,915.0,0.983,-0.218,-0.096,p_stand
915.0,916.0,0.988,-0.212,-0.348,p_stand
916.0,917.0,-0.083,-0.678,-0.327,p_stand
917.0,918.0,0.464,-0.516,-0.695,p_stand
918.0,919.0,0.941,-0.155,-0.151,p_stand
919.0,920.0,0.975,-0.244,-0.08,p_stand
920.0,921.0,0.741,-0.271,-0.43,p_stand
921.0,922.0,0.613,-0.1,-0.699,p_stand
922.0,923.0,0.607,-0.372,-0.558,p_stand
923.0,924.0,0.788,-0.424,-0.331,p_stand
924.0,925.0,0.782,-0.555,-0.089,p_stand
925.0,926.0,0.783,-0.563,0.273,p_stand
926.0,927.0,0.664,-0.451,-0.277,p_stand
927.0,928.0,0.408,-0.402,-0.66,p_stand
928.0,929.0,0.657,-0.337,-0.599,p_stand
929.0,930.0,0.773,-0.388,-0.39,p_stand
930.0,931.0,0.723,-0.695,0.035,p_stand
931.0,932.0,0.544,-0.545,-0.532,p_stand
932.0,933.0,0.314,-0.369,-0.747,p_stand
933.0,934.0,0.516,-0.309,-0.683,p_stand
934.0,935.0,0.511,-0.399,-0.633,p_stand
935.0,936.0,0.636,-0.565,-0.392,p_stand
936.0,937.0,0.402,-0.276,-0.684,p_stand
937.0,938.0,0.609,-0.431,-0.606,p_stand
938.0,939.0,0.814,-0.365,-0.38,p_stand
939.0,940.0,0.705,-0.375,-0.504,p_stand
940.0,941.0,0.281,-0.19,-0.858,p_stand
941.0,942.0,-0.218,-0.431,-0.611,p_stand
942.0,943.0,0.521,-0.562,-0.716,p_stand
943.0,944.0,0.48,-0.333,-0.706,p_stand
944.0,945.0,0.465,-0.627,-0.38,p_stand
945.0,946.0,0.5,-0.851,0.038,p_stand
946.0,947.0,0.542,-0.754,0.411,p_stand
947.0,948.0,0.568,-0.624,0.596,p_stand
948.0,949.0,0.569,-0.658,0.534,p_stand
949.0,950.0,0.558,-0.743,0.449,p_stand
950.0,951.0,0.556,-0.758,0.222,p_stand
951.0,952.0,0.463,-0.651,-0.319,p_stand
952.0,953.0,0.588,-0.473,-0.541,p_stand
953.0,954.0,0.556,-0.445,-0.619,p_stand
954.0,955.0,0.409,-0.464,-0.664,p_stand
955.0,956.0,0.577,-0.553,-0.35,p_stand
956.0,957.0,0.687,-0.579,0.011,p_stand
957.0,958.0,0.693,-0.562,-0.194,p_stand
958.0,959.0,0.736,-0.48,-0.314,p_stand
959.0,960.0,0.755,-0.46,-0.054,p_stand
960.0,961.0,0.743,-0.342,-0.201,p_stand
961.0,962.0,0.746,-0.329,-0.25,p_stand
962.0,963.0,0.711,-0.087,-0.511,p_stand
963.0,964.0,0.675,-0.458,-0.175,p_stand
964.0,965.0,0.674,-0.19,-0.594,p_stand
965.0,966.0,0.614,-0.027,-0.639,p_stand
966.0,967.0,0.616,0.219,-0.644,p_stand
967.0,968.0,0.621,0.12,-0.655,p_stand
968.0,969.0,0.647,0.03,-0.642,p_stand
969.0,970.0,0.652,0.018,-0.646,p_stand
970.0,971.0,0.646,0.005,-0.63,p_stand
971.0,972.0,0.644,0.13,-0.65,p_stand
972.0,973.0,0.601,0.067,-0.671,p_stand
973.0,974.0,0.696,0.018,-0.619,p_stand
974.0,975.0,0.61,-0.661,-0.113,p_stand
975.0,976.0,0.753,-0.378,-0.378,p_stand
976.0,977.0,0.717,-0.354,-0.327,p_stand
977.0,978.0,0.716,-0.188,-0.468,p_stand
978.0,979.0,0.731,-0.306,-0.381,p_stand
979.0,980.0,0.63,-0.318,-0.561,p_stand
980.0,981.0,0.679,-0.437,-0.464,p_stand
981.0,982.0,0.718,-0.422,-0.437,p_stand
982.0,983.0,0.703,-0.329,-0.503,p_stand
983.0,984.0,0.648,0.006,-0.594,p_stand
984.0,985.0,0.617,0.195,-0.633,p_stand
985.0,986.0,0.476,0.224,-0.716,p_stand
986.0,987.0,0.377,0.017,-0.832,p_stand
987.0,988.0,0.445,0.266,-0.691,p_stand
988.0,989.0,0.603,-0.269,-0.496,p_stand
989.0,990.0,0.743,-0.671,-0.007,p_stand
990.0,991.0,0.658,-0.643,-0.255,p_stand
991.0,992.0,0.544,-0.506,-0.544,p_stand
992.0,993.0,0.59,-0.428,-0.533,p_stand
993.0,994.0,0.68,-0.306,-0.462,p_stand
994.0,995.0,0.616,-0.548,0.351,p_stand
995.0,996.0,0.627,-0.531,0.604,p_stand
996.0,997.0,0.302,-0.847,-0.301,p_stand
997.0,998.0,0.344,-0.734,-0.473,p_stand
998.0,999.0,0.383,-0.708,-0.473,p_stand
999.0,1000.0,0.4,-0.689,-0.483,p_stand
1000.0,1001.0,0.54,-0.376,-1.039,p_stand
1001.0,1002.0,0.466,-0.551,-0.651,p_stand
1002.0,1003.0,0.735,-0.391,-0.377,p_stand
1003.0,1004.0,0.971,-0.079,-0.074,p_stand
1004.0,1005.0,0.932,-0.126,-0.174,p_stand
1005.0,1006.0,0.971,-0.11,-0.052,p_stand
1006.0,1007.0,0.957,-0.111,-0.083,p_stand
1007.0,1008.0,0.967,-0.122,-0.03,p_stand
1008.0,1009.0,0.966,-0.086,-0.082,p_stand
1009.0,1010.0,0.964,-0.067,-0.063,p_stand
1010.0,1011.0,0.971,-0.043,-0.059,p_stand
1011.0,1012.0,0.977,-0.07,-0.056,p_stand
1012.0,1013.0,0.97,-0.056,-0.014,p_stand
1013.0,1014.0,0.991,-0.017,-0.118,p_stand
1014.0,1015.0,0.614,0.057,-0.67,p_stand
1015.0,1016.0,0.327,-0.032,-0.74,p_stand
1016.0,1017.0,0.632,-0.343,-0.632,p_stand
1017.0,1018.0,0.908,-0.263,-0.164,p_stand
1018.0,1019.0,0.918,-0.202,-0.093,p_stand
1019.0,1020.0,1.008,-0.014,-0.104,p_stand
1020.0,1021.0,1.028,-0.027,-0.122,p_stand
1021.0,1022.0,0.941,-0.05,-0.019,p_stand
1022.0,1023.0,1.04,0.047,-0.029,p_stand
1023.0,1024.0,0.932,0.02,-0.057,p_stand
1024.0,1025.0,1.026,0.036,-0.049,p_stand
1025.0,1026.0,0.913,0.056,-0.005,p_stand
1026.0,1027.0,0.976,-0.096,-0.206,p_stand
1027.0,1028.0,0.964,0.05,-0.103,p_stand
1028.0,1029.0,0.956,0.113,-0.126,p_stand
1029.0,1030.0,0.928,0.026,-0.004,p_stand
1030.0,1031.0,1.034,0.038,0.053,p_stand
1031.0,1032.0,0.956,0.1,-0.022,p_stand
1032.0,1033.0,0.97,-0.058,-0.037,p_stand
1033.0,1034.0,0.977,-0.087,-0.214,p_stand
1034.0,1035.0,0.915,-0.15,-0.227,p_stand
1035.0,1036.0,0.902,-0.232,-0.444,p_stand
1036.0,1037.0,0.223,-0.83,0.169,p_stand
1037.0,1038.0,0.619,-0.541,0.406,p_stand
1038.0,1039.0,0.854,0.164,0.448,p_stand
1039.0,1040.0,0.856,0.414,0.107,p_stand
1040.0,1041.0,0.839,-0.441,-0.038,p_stand
1041.0,1042.0,0.872,-0.148,-0.367,p_stand
1042.0,1043.0,0.98,-0.102,-0.177,p_stand
1043.0,1044.0,0.998,-0.025,-0.026,p_stand
1044.0,1045.0,0.966,-0.093,0.018,p_stand
1045.0,1046.0,0.986,-0.008,-0.027,p_stand
1046.0,1047.0,0.948,-0.162,0.132,p_stand
1047.0,1048.0,0.971,-0.116,-0.034,p_stand
1048.0,1049.0,0.878,-0.406,-0.293,p_stand
1049.0,1050.0,-0.236,-0.756,-0.217,p_stand
1050.0,1051.0,-0.445,-0.843,-0.041,p_stand
1051.0,1052.0,-0.107,-0.888,0.261,p_stand
1052.0,1053.0,0.03,-0.889,-0.262,p_stand
1053.0,1054.0,-0.009,-0.85,-0.249,p_stand
1054.0,1055.0,0.58,-0.387,-0.613,p_stand
1055.0,1056.0,0.803,-0.143,-0.452,p_stand
1056.0,1057.0,0.975,0.019,0.006,p_stand
1057.0,1058.0,0.984,-0.05,0.075,p_stand
1058.0,1059.0,0.975,-0.112,0.056,p_stand
1059.0,1060.0,0.967,-0.007,-0.021,p_stand
1060.0,1061.0,0.95,-0.022,-0.059,p_stand
1061.0,1062.0,0.965,-0.114,-0.021,p_stand
1062.0,1063.0,0.974,-0.042,-0.015,p_stand
1063.0,1064.0,0.968,-0.054,-0.057,p_stand
1064.0,1065.0,0.97,-0.044,-0.074,p_stand
1065.0,1066.0,0.884,0.043,0.098,p_stand
1066.0,1067.0,1.071,0.167,0.127,p_stand
1067.0,1068.0,0.961,0.178,0.1,p_stand
1068.0,1069.0,0.971,0.184,0.1,p_stand
1069.0,1070.0,0.966,0.133,-0.222,p_stand
1070.0,1071.0,0.031,0.386,-0.602,p_stand
1071.0,1072.0,0.614,0.27,-0.74,p_stand
1072.0,1073.0,0.972,0.033,-0.267,p_stand
1073.0,1074.0,0.959,-0.02,-0.122,p_stand
1074.0,1075.0,0.971,-0.002,-0.12,p_stand
1075.0,1076.0,0.842,0.13,-0.305,p_stand
1076.0,1077.0,0.592,0.294,-0.813,p_stand
1077.0,1078.0,-0.048,-0.179,-0.874,p_stand
1078.0,1079.0,,,,p_stand
1079.0,1080.0,0.179,-0.187,-0.747,p_stand
1080.0,1081.0,0.316,-0.159,-0.57,p_stand
1081.0,1082.0,0.571,0.326,-0.632,p_stand
1082.0,1083.0,0.574,0.26,-0.66,p_stand
1083.0,1084.0,0.551,0.256,-0.678,p_stand
1084.0,1085.0,,,,p_stand
1085.0,1086.0,0.556,0.304,-0.642,p_stand
1086.0,1087.0,0.557,0.346,-0.625,p_stand
1087.0,1088.0,0.559,0.424,-0.47,p_stand
1088.0,1089.0,0.184,0.096,-0.863,p_stand
1089.0,1090.0,,,,p_stand
1090.0,1091.0,,,,p_stand
1091.0,1092.0,,,,p_stand
1092.0,1093.0,-0.264,0.016,-0.62,p_stand
1093.0,1094.0,-0.349,-0.318,-0.65,p_stand
1094.0,1095.0,,,,p_stand
